"5","C","8","20","101015","8","緩和ケア（周３）","9","ｶﾝﾜｹｱｼｭｳ3","","","","","","","","","","","","20240601","","","","","","","","",""
"3","C","8","20","101327","9","集中治療室（周３）","16","ｼｭｳﾁｭｳﾁﾘｮｳｼﾂｼｭｳ3","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101327","13540280","","","","","",""
"3","C","8","20","101328","8","緩和ケア（周４）","9","ｶﾝﾜｹｱｼｭｳ4","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101328","13540290","","","","","",""
"3","C","8","20","101329","9","集中治療室（周４）","16","ｼｭｳﾁｭｳﾁﾘｮｳｼﾂｼｭｳ4","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101329","13540300","","","","","",""
"3","C","8","20","101330","9","緩和ケア（訪衛指）","10","ｶﾝﾜｹｱﾎｳｴｲｼ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","820101330","13540310","","","","","",""
"5","C","8","50","100306","15","放射線治療等予定年月日（周３）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","100470","15","放射線治療等実施年月日（周３）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","190244","32","周術期等口腔機能管理計画策定料算定年月日（周３（長期管理加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","190246","32","周術期等口腔機能管理計画策定料算定年月日（周４（長期管理加算））","","","","","","","","","","","","","","20240601","","","","","","","","",""
"3","C","8","50","190277","15","放射線治療等実施年月日（周４）","20","ﾎｳｼｬｾﾝﾁﾘｮｳﾄｳｼﾞｯｼﾈﾝｶﾞ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","850190277","67830500","","","","","",""
"3","C","8","50","190278","15","放射線治療等予定年月日（周４）","20","ﾎｳｼｬｾﾝﾁﾘｮｳﾄｳﾖﾃｲﾈﾝｶﾞｯ","0","0","0","0","0","0","0","0","0","0","1","20240601","99999999","850190278","67830600","","","","","",""
