"5","Y","612240008","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","612240010","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","620000712","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","620123801","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","621083503","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","621405904","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","621485101","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","621486101","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","621567606","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622250501","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622261701","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622301601","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622635601","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622660201","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622660301","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"5","Y","622660401","","","","","","","","","","","","","","","","","","","","","","","","","","","20240815","","","","20250331","","","","","",""
"3","Y","622954701","12","ブリィビアクト錠２５ｍｇ","17","ﾌﾞﾘｨﾋﾞｱｸﾄｼﾞｮｳ25MG","16","1","錠","1","373.30","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","1139017F1026","0","0","ブリィビアクト錠２５ｍｇ","20240815","","","0","0"
"3","Y","622954801","12","ブリィビアクト錠５０ｍｇ","17","ﾌﾞﾘｨﾋﾞｱｸﾄｼﾞｮｳ50MG","16","1","錠","1","609.30","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","1139017F2022","0","0","ブリィビアクト錠５０ｍｇ","20240815","","","0","0"
"3","Y","622966401","31","セプーロチン静注用１０００単位　１，０００国際単位（溶解液付）","20","ｾﾌﾟｰﾛﾁﾝｼﾞｮｳﾁｭｳﾖｳ1000","19","1","瓶","1","558108.00","0","0","0","0","0","0","0","0","0","6","0","0","0.00","0","0","4","","20240815","99999999","6343461D1025","0","0","セプーロチン静注用１０００単位","20240815","","","0","0"
"3","Y","622969401","9","ジンタス錠５０ｍｇ","13","ｼﾞﾝﾀｽｼﾞｮｳ50MG","16","1","錠","1","232.90","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","3229008F1025","0","0","ジンタス錠５０ｍｇ","20240815","","","0","0"
"3","Y","622969801","11","ブイタマークリーム１％","12","ﾌﾞｲﾀﾏｰｸﾘｰﾑ1%","33","1","ｇ","1","300.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20240815","99999999","2699717N1028","0","0","ブイタマークリーム１％","20240815","","","0","0"
"3","Y","622970101","11","ハイイータン錠５０ｍｇ","14","ﾊｲｲｰﾀﾝｼﾞｮｳ50MG","16","1","錠","1","4382.30","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","4291085F1021","0","0","ハイイータン錠５０ｍｇ","20240815","","","0","0"
"3","Y","622970301","18","小児用レルベア５０エリプタ１４吸入用","20","ｼｮｳﾆﾖｳﾚﾙﾍﾞｱ50ｴﾘﾌﾟﾀ14","51","3","キット","1","2367.40","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20240815","99999999","2290803G5023","0","0","小児用レルベア５０エリプタ１４吸入用","20240815","","","0","0"
"3","Y","622970401","18","小児用レルベア５０エリプタ３０吸入用","20","ｼｮｳﾆﾖｳﾚﾙﾍﾞｱ50ｴﾘﾌﾟﾀ30","51","3","キット","1","4846.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","6","","20240815","99999999","2290803G6020","0","0","小児用レルベア５０エリプタ３０吸入用","20240815","","","0","0"
"3","Y","622970801","15","ファビハルタカプセル２００ｍｇ","17","ﾌｧﾋﾞﾊﾙﾀｶﾌﾟｾﾙ200MG","15","4","カプセル","1","73218.10","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","3999064M1020","0","0","ファビハルタカプセル２００ｍｇ","20240815","","","0","0"
"3","Y","622970901","17","ザビセフタ配合点滴静注用　２．５ｇ","20","ｻﾞﾋﾞｾﾌﾀﾊｲｺﾞｳﾃﾝﾃｷｼﾞｮｳ","19","1","瓶","1","16111.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240815","99999999","6139507D1025","0","0","ザビセフタ配合点滴静注用","20240815","","","0","0"
"3","Y","622971001","13","リブテンシティ錠２００ｍｇ","17","ﾘﾌﾞﾃﾝｼﾃｨｼﾞｮｳ200MG","16","1","錠","1","37536.20","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","6250055F1027","0","0","リブテンシティ錠２００ｍｇ","20240815","","","0","0"
"3","Y","622971101","11","オムジャラ錠１００ｍｇ","15","ｵﾑｼﾞｬﾗｼﾞｮｳ100MG","16","1","錠","1","21214.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","4291083F1022","0","0","オムジャラ錠１００ｍｇ","20240815","","","0","0"
"3","Y","622971201","11","オムジャラ錠１５０ｍｇ","15","ｵﾑｼﾞｬﾗｼﾞｮｳ150MG","16","1","錠","1","31821.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","4291083F2029","0","0","オムジャラ錠１５０ｍｇ","20240815","","","0","0"
"3","Y","622971301","11","オムジャラ錠２００ｍｇ","15","ｵﾑｼﾞｬﾗｼﾞｮｳ200MG","16","1","錠","1","42428.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","4291083F3025","0","0","オムジャラ錠２００ｍｇ","20240815","","","0","0"
"3","Y","622971501","11","ジャイパーカ錠５０ｍｇ","16","ｼﾞｬｲﾊﾟｰｶｼﾞｮｳ50MG","16","1","錠","1","10201.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","4291084F1027","0","0","ジャイパーカ錠５０ｍｇ","20240815","","","0","0"
"3","Y","622971601","12","ジャイパーカ錠１００ｍｇ","17","ｼﾞｬｲﾊﾟｰｶｼﾞｮｳ100MG","16","1","錠","1","19465.80","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","4291084F2023","0","0","ジャイパーカ錠１００ｍｇ","20240815","","","0","0"
"3","Y","628778202","10","アビガン錠２００ｍｇ","15","ｱﾋﾞｶﾞﾝｼﾞｮｳ200MG","16","1","錠","1","39862.50","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","1","","20240815","99999999","6250054F1022","0","0","アビガン錠２００ｍｇ","20240815","","","0","0"
"3","Y","629930901","23","メトレレプチン皮下注用１１．２５ｍｇ「キエジ」","20","ﾒﾄﾚﾚﾌﾟﾁﾝﾋｶﾁｭｳﾖｳ11.25","19","1","瓶","1","35490.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","4","","20240815","99999999","2499414D1031","0","0","メトレレプチン皮下注用１１．２５ｍｇ「キエジ」","20240815","","","0","0"
