"5","C","8","20","101153","70","該当するもの（新生児特定集中治療室重症児対応体制強化管理料）：カ　人工呼吸器を使用している状態であって、一酸化窒素吸入療法を実施している状態","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101309","21","５分を超え１０分未満（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101310","21","１０分以上２０分未満（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101311","21","２０分以上３０分未満（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101312","21","３０分以上４０分未満（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101313","21","４０分以上５０分未満（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101314","21","５０分以上６０分未満（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101315","15","３０分超（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","20","101316","15","６０分超（通院・在宅精神療法）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","30","100420","19","ブリッジに係るフィルム料等の算定理由；","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","30","100495","34","２回以上算定する必要性（プロステートヘルスインデックス（ｐｈｉ））；","","","","","","","","","","","","","","20220401","","","","","","","","",""
"5","C","8","50","600098","44","ＣＤ２０陽性を確認した検査の実施年月日（リツキシマブＢＳ点滴静注１００ｍｇ「ＫＨＫ」等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","600099","46","ＣＤ２０陽性を確認した検査の実施年月日（リツキシマブＢＳ点滴静注１００ｍｇ「ファイザー」等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","600100","52","ＣＤ２０陽性を確認した検査の実施年月日（初回投与）（リツキシマブＢＳ点滴静注１００ｍｇ「ファイザー」等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","600152","50","ＣＤ２０陽性を確認した検査の実施年月日（初回投与）（リツキシマブＢＳ点滴静注１００ｍｇ「ＫＨＫ」等）","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","600192","33","ＨＥＲ２陽性を確認した検査の実施年月日（フェスゴ配合皮下注ＭＡ等）","20","HER2ﾖｳｾｲｦｶｸﾆﾝｼﾀｹﾝｻﾉｼ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","50","600193","39","ＨＥＲ２陽性を確認した検査の実施年月日（初回投与）（フェスゴ配合皮下注ＭＡ等）","20","HER2ﾖｳｾｲｦｶｸﾆﾝｼﾀｹﾝｻﾉｼ","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100039","29","留意事項通知Ｋ５４６（２）のイの（イ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100040","29","留意事項通知Ｋ５４６（２）のイの（ニ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100041","29","留意事項通知Ｋ５４６（２）のイの（ハ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100042","29","留意事項通知Ｋ５４６（２）のイの（ホ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100043","29","留意事項通知Ｋ５４６（２）のイの（ロ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100044","25","留意事項通知Ｋ５４６（２）のウの（イ）　再開通時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100045","24","留意事項通知Ｋ５４６（２）のウの（イ）　発症時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100046","24","留意事項通知Ｋ５４６（２）のウの（イ）　来院時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100047","25","留意事項通知Ｋ５４６（２）のウの（ロ）　再開通時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100048","24","留意事項通知Ｋ５４６（２）のウの（ロ）　発症時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100049","24","留意事項通知Ｋ５４６（２）のウの（ロ）　来院時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100052","29","留意事項通知Ｋ５４９（２）のイの（イ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100053","29","留意事項通知Ｋ５４９（２）のイの（ニ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100054","29","留意事項通知Ｋ５４９（２）のイの（ハ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100055","29","留意事項通知Ｋ５４９（２）のイの（ホ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100056","29","留意事項通知Ｋ５４９（２）のイの（ロ）　所見の得られた時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100057","25","留意事項通知Ｋ５４９（２）のウの（イ）　再開通時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100058","24","留意事項通知Ｋ５４９（２）のウの（イ）　発症時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100059","24","留意事項通知Ｋ５４９（２）のウの（イ）　来院時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100060","25","留意事項通知Ｋ５４９（２）のウの（ロ）　再開通時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100061","24","留意事項通知Ｋ５４９（２）のウの（ロ）　発症時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","51","100062","24","留意事項通知Ｋ５４９（２）のウの（ロ）　来院時刻","","","","","","","","","","","","","","20240601","","","","","","","","",""
"5","C","8","52","100008","19","診療に要した時間（通院・在宅精神療法）","","","","","","","","","","","","","","20220401","","","","","","","","",""
