"5","S","160233270","25","悪性腫瘍遺伝子検査減算（血液・血漿）（１又は２等）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240201","","","","","","","","","","","","","","","","","","","","","","","","","","悪性腫瘍遺伝子検査（血液・血漿）減算（ＲＯＳ１、ＡＬＫ、ＲＡＳ、ＢＲＡＦ、ＨＥＲ２（大腸癌）又はマイクロサテライト）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","160233370","25","悪性腫瘍遺伝子検査減算（血液・血漿）（３又は４等）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240201","","","","","","","","","","","","","","","","","","","","","","","","","","悪性腫瘍遺伝子検査（血液・血漿）減算（ＭＥＴｅｘ１４遺伝子検査、ＮＴＲＫ融合遺伝子検査又はＨＥＲ２遺伝子検査（肺癌））","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","160233470","28","悪性腫瘍遺伝子検査減算（１・２及びＥＧＦＲ等）（２項目）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240201","","","","","","","","","","","","","","","","","","","","","","","","","","悪性腫瘍遺伝子検査（血液・血漿）減算（ＲＯＳ１、ＡＬＫ、ＥＧＦＲ、ＲＡＳ、ＢＲＡＦ、ＨＥＲ２及びマイクロサテライト）（２項目）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","160233570","28","悪性腫瘍遺伝子検査減算（１・２及びＥＧＦＲ等）（３項目）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240201","","","","","","","","","","","","","","","","","","","","","","","","","","悪性腫瘍遺伝子検査（血液・血漿）減算（ＲＯＳ１、ＡＬＫ、ＥＧＦＲ、ＲＡＳ、ＢＲＡＦ、ＨＥＲ２及びマイクロサテライト）（３項目）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","160233670","22","悪性腫瘍遺伝子検査減算（３・４等）（２項目）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","20240201","","","","","","","","","","","","","","","","","","","","","","","","","","悪性腫瘍遺伝子検査（血液・血漿）減算（ＭＥＴｅｘ１４遺伝子検査、ＮＴＲＫ融合遺伝子検査及びＨＥＲ２遺伝子検査（肺癌）・２項目）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237450","12","ＲＡＳ遺伝子検査（血液）","11","RASｲﾃﾞﾝｼｹﾝｻ","0","0","","3","2500.00","0","0","600","15","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","28940000","2","03","006","27","06","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（ＲＡＳ遺伝子検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237550","13","ＢＲＡＦ遺伝子検査（血液）","12","BRAFｲﾃﾞﾝｼｹﾝｻ","0","0","","3","2500.00","0","0","600","15","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","28945000","2","03","006","27","07","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（ＢＲＡＦ遺伝子検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237650","23","ＨＥＲ２遺伝子検査（大腸癌に係るもの）（血液）","12","HER2ｲﾃﾞﾝｼｹﾝｻ","0","0","","3","2500.00","0","0","600","15","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","28945500","2","03","006","27","08","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（ＨＥＲ２遺伝子検査（大腸癌に係るもの））","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237750","22","ＨＥＲ２遺伝子検査（肺癌に係るもの）（血液）","12","HER2ｲﾃﾞﾝｼｹﾝｻ","0","0","","3","5000.00","0","0","600","16","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","28945600","2","03","006","27","09","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（ＨＥＲ２遺伝子検査（肺癌に係るもの））","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237850","19","マイクロサテライト不安定性検査（血液）","19","ﾏｲｸﾛｻﾃﾗｲﾄﾌｱﾝﾃｲｾｲｹﾝｻ","0","0","","3","2500.00","0","0","600","15","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","28945700","2","03","006","27","10","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（マイクロサテライト不安定性検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160237950","31","悪性腫瘍遺伝子検査（１・２・ＥＧＦＲ等）（４項目以上）（暫定）","16","ｱｸｾｲｼｭﾖｳｲﾃﾞﾝｼｹﾝｻ","0","0","","3","8000.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","","20240201","99999999","88575500","2","03","006","27","11","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（ＲＯＳ１、ＡＬＫ及びＥＧＦＲ遺伝子等）（４項目以上）（暫定）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160238050","24","悪性腫瘍遺伝子検査（３・４等）（３項目）（暫定）","16","ｱｸｾｲｼｭﾖｳｲﾃﾞﾝｼｹﾝｻ","0","0","","3","12000.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","","20240201","99999999","88575700","2","03","006","27","12","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）（ＭＥＴｅｘ１４遺伝子、ＮＴＲＫ融合遺伝子及びＨＥＲ２遺伝子（肺癌））（３項目）（暫定）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160238170","30","悪性腫瘍遺伝子検査減算（１・２及びＥＧＦＲ等）（４項目以上）","16","ｱｸｾｲｼｭﾖｳｲﾃﾞﾝｼｹﾝｻ","0","0","","8","8000.00","0","0","600","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","6067","1","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","","20240201","99999999","28865000","2","03","006","19","05","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）減算（ＲＯＳ１、ＡＬＫ、ＥＧＦＲ、ＲＡＳ、ＢＲＡＦ、ＨＥＲ２及びマイクロサテライト・４項目以上）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160238270","23","悪性腫瘍遺伝子検査減算（３及び４等）（３項目）","16","ｱｸｾｲｼｭﾖｳｲﾃﾞﾝｼｹﾝｻ","0","0","","8","12000.00","0","0","600","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","6067","1","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","","20240201","99999999","28865500","2","03","006","19","05","0","00","000","00","00","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍遺伝子検査（血液・血漿）減算（ＭＥＴｅｘ１４遺伝子検査、ＮＴＲＫ融合遺伝子検査及びＨＥＲ２遺伝子検査（肺癌））（３項目）","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160238350","6","ＥＬＦスコア","6","ELFｽｺｱ","0","0","","3","194.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","30525000","2","03","007","00","48","2","03","007","00","48","00","00","0","00","00","0","00","00","0","00","00","0","0","ＥＬＦスコア","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"3","S","160238450","8","Ｓ２、３ＰＳＡ％","7","S23PSA%","0","0","","3","248.00","0","0","600","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20240201","99999999","31855000","2","03","009","00","09","2","03","009","00","09","00","00","0","00","00","0","00","00","0","00","00","0","0","Ｓ２、３ＰＳＡ％","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","",""
