"3","S","113708250","25","プログラム医療機器等指導管理料（アルコール依存症）","20","ﾌﾟﾛｸﾞﾗﾑｲﾘｮｳｷｷﾄｳｼﾄﾞｳｶ","0","0","","3","90.00","0","0","130","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1336","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","130","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B","B","20250901","99999999","26025500","2","01","005","14","004","2","01","005","14","01","00","00","0","00","00","0","00","00","0","00","00","0","0","プログラム医療機器等指導管理料（アルコール依存症飲酒量低減治療補助アプリを用いる場合）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","113708370","31","導入期加算（プログラム医療機器指導管理料）（アルコール依存症）","10","ﾄﾞｳﾆｭｳｷｶｻﾝ","0","0","","3","50.00","0","0","130","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","1336","1","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","130","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B","B","20250901","99999999","26035000","2","01","005","14","005","2","01","005","14","03","00","00","0","00","00","0","00","00","0","00","00","0","0","導入期加算（プログラム医療機器指導管理料）（アルコール依存症飲酒量低減治療補助アプリを用いる場合）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160242850","22","リン酸化タウ蛋白／アミロイドβ４２比（髄液）","20","ﾘﾝｻﾝｶﾀｳﾀﾝﾊﾟｸｱﾐﾛｲﾄﾞﾍﾞ","0","0","","3","1282.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250901","99999999","34475000","2","03","004","00","015","2","03","004","00","15","00","00","0","00","00","0","00","00","0","00","00","0","0","リン酸化タウ蛋白／アミロイドβ４２比（髄液）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160242950","17","ＦＧＦＲ３遺伝子検査（尿路上皮癌）","13","FGFR3ｲﾃﾞﾝｼｹﾝｻ","0","0","","3","2500.00","0","0","600","13","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250901","99999999","34696000","2","03","004","02","001","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍組織検査（処理が容易なもの）（医薬品の適応判定の補助等に用いるもの）（尿路上皮癌におけるＦＧＦＲ３遺伝子検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160243050","9","ＩＤＨ１遺伝子検査","12","IDH1ｲﾃﾞﾝｼｹﾝｻ","0","0","","3","2500.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","1","0","0","0","0","00","00","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250901","99999999","34697000","2","03","004","02","001","2","03","004","02","01","00","00","0","00","00","0","00","00","0","00","00","0","0","悪性腫瘍組織検査（処理が容易なもの）（医薬品の適応判定の補助等に用いるもの）（ＩＤＨ１遺伝子検査）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160243150","12","コンシズマブ血中濃度測定","20","ｺﾝｼｽﾞﾏﾌﾞｹｯﾁｭｳﾉｳﾄﾞｿｸﾃ","0","0","","3","12850.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250901","99999999","41556000","2","03","012","00","066","2","03","012","00","66","00","00","0","00","00","0","00","00","0","00","00","0","0","コンシズマブ血中濃度測定","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"3","S","160243250","24","上腕静脈用カテーテル挿入・留置（超音波診断装置）","20","ｼﾞｮｳﾜﾝｼﾞｮｳﾐｬｸﾖｳｶﾃｰﾃﾙ","0","0","","3","350.00","0","0","600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","99999999","0","0.00","0","0","0","0","0","0","00","00","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0","0","600","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D","D","20250901","99999999","45135000","2","03","215","00","002","2","03","215","00","02","00","00","0","00","00","0","00","00","0","00","00","0","0","上腕静脈用カテーテル挿入・留置（超音波診断装置を用いた場合）","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","000","","","","","","","","","","","","","","","","","","",""
"5","S","190079470","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190079670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5","S","190142970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
